wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
kujawsko-pomorskie,Bydgoszcz,3,0,3,0.09,0.0,0.09,0,0,0,0,0,0,8,3,5,0,t0461,2023-02-18
kujawsko-pomorskie,Grudziądz,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0462,2023-02-18
kujawsko-pomorskie,Toruń,1,0,1,0.05,0.0,0.05,0,0,0,0,0,0,2,1,1,0,t0463,2023-02-18
kujawsko-pomorskie,Włocławek,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,8,0,t0464,2023-02-18
lubelskie,bialski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0601,2023-02-18
lubelskie,biłgorajski,1,0,1,0.1,0.0,0.1,0,0,0,0,0,0,5,1,4,0,t0602,2023-02-18
lubelskie,chełmski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0603,2023-02-18
lubelskie,hrubieszowski,0,1,1,0.0,0.16,0.16,0,0,0,0,0,0,5,1,4,0,t0604,2023-02-18
lubelskie,janowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0605,2023-02-18
lubelskie,krasnostawski,0,1,1,0.0,0.16,0.16,0,0,0,0,0,0,1,1,0,0,t0606,2023-02-18
lubelskie,kraśnicki,1,0,1,0.11,0.0,0.11,0,0,0,0,0,0,6,1,5,0,t0607,2023-02-18
lubelskie,lubartowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,10,0,t0608,2023-02-18
lubelskie,lubelski,1,0,1,0.06,0.0,0.06,0,0,0,0,0,0,21,1,20,0,t0609,2023-02-18
lubelskie,łęczyński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,5,0,t0610,2023-02-18
lubelskie,łukowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t0611,2023-02-18
lubelskie,opolski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t0612,2023-02-18
lubelskie,parczewski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0613,2023-02-18
lubelskie,puławski,0,1,1,0.0,0.09,0.09,0,0,0,0,0,0,14,1,13,0,t0614,2023-02-18
lubelskie,radzyński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,4,0,t0615,2023-02-18
lubelskie,rycki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,6,0,t0616,2023-02-18
lubelskie,świdnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,5,0,t0617,2023-02-18
lubelskie,tomaszowski,1,0,1,0.12,0.0,0.12,0,0,0,0,0,0,2,1,1,0,t0618,2023-02-18
lubelskie,włodawski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0619,2023-02-18
lubelskie,zamojski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t0620,2023-02-18
lubelskie,Biała Podlaska,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0661,2023-02-18
lubelskie,Chełm,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t0662,2023-02-18
lubelskie,Lublin,0,1,1,0.0,0.03,0.03,0,0,0,0,0,0,53,1,52,0,t0663,2023-02-18
lubelskie,Zamość,3,0,3,0.47,0.0,0.47,0,0,0,0,0,0,7,3,4,0,t0664,2023-02-18
lubuskie,gorzowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0801,2023-02-18
lubuskie,krośnieński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0802,2023-02-18
lubuskie,międzyrzecki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0803,2023-02-18
lubuskie,nowosolski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0804,2023-02-18
lubuskie,słubicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0805,2023-02-18
lubuskie,strzelecko-drezdenecki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0806,2023-02-18
lubuskie,sulęciński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0807,2023-02-18
lubuskie,świebodziński,1,1,2,0.18,0.18,0.36,0,0,0,0,0,0,3,2,1,0,t0808,2023-02-18
lubuskie,zielonogórski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0809,2023-02-18
lubuskie,żagański,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,t0810,2023-02-18
lubuskie,żarski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0811,2023-02-18
lubuskie,wschowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0812,2023-02-18
lubuskie,Gorzów Wielkopolski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t0861,2023-02-18
lubuskie,Zielona Góra,1,1,2,0.07,0.07,0.14,0,0,0,0,0,0,9,2,7,0,t0862,2023-02-18
łódzkie,bełchatowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t1001,2023-02-18
łódzkie,kutnowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1002,2023-02-18
łódzkie,łaski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t1003,2023-02-18
łódzkie,łęczycki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1004,2023-02-18
łódzkie,łowicki,1,1,2,0.13,0.13,0.26,0,0,0,0,0,0,8,2,6,0,t1005,2023-02-18
łódzkie,łódzki wschodni,1,0,1,0.14,0.0,0.14,0,0,0,0,0,0,4,1,3,0,t1006,2023-02-18
łódzkie,opoczyński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t1007,2023-02-18
łódzkie,pabianicki,1,0,1,0.08,0.0,0.08,0,0,0,0,0,0,7,1,6,0,t1008,2023-02-18
łódzkie,pajęczański,1,0,1,0.2,0.0,0.2,0,0,0,0,0,0,4,1,3,0,t1009,2023-02-18
łódzkie,piotrkowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t1010,2023-02-18
łódzkie,poddębicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1011,2023-02-18
łódzkie,radomszczański,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t1012,2023-02-18
łódzkie,rawski,0,1,1,0.0,0.21,0.21,0,0,0,0,0,0,2,1,1,0,t1013,2023-02-18
łódzkie,sieradzki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,2,1,t1014,2023-02-18
łódzkie,skierniewicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1015,2023-02-18
łódzkie,tomaszowski,1,0,1,0.09,0.0,0.09,0,0,0,0,0,0,7,1,6,0,t1016,2023-02-18
łódzkie,wieluński,1,0,1,0.13,0.0,0.13,0,0,0,0,0,0,4,1,3,0,t1017,2023-02-18
łódzkie,wieruszowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,4,0,t1018,2023-02-18
łódzkie,zduńskowolski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1019,2023-02-18
łódzkie,zgierski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,8,0,t1020,2023-02-18
łódzkie,brzeziński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1021,2023-02-18
łódzkie,Łódź,4,2,6,0.06,0.03,0.09,0,0,0,0,0,0,29,6,23,0,t1061,2023-02-18
łódzkie,Piotrków Trybunalski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t1062,2023-02-18
łódzkie,Skierniewice,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1063,2023-02-18
małopolskie,bocheński,1,0,1,0.09,0.0,0.09,0,0,0,0,0,0,1,1,0,0,t1201,2023-02-18
małopolskie,brzeski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,4,0,t1202,2023-02-18
małopolskie,chrzanowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t1203,2023-02-18
małopolskie,dąbrowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1204,2023-02-18
małopolskie,gorlicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1205,2023-02-18
małopolskie,krakowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,6,0,t1206,2023-02-18
małopolskie,limanowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1207,2023-02-18
małopolskie,miechowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1208,2023-02-18
małopolskie,myślenicki,3,0,3,0.23,0.0,0.23,0,0,0,0,0,0,8,3,5,0,t1209,2023-02-18
małopolskie,nowosądecki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t1210,2023-02-18
małopolskie,nowotarski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,5,0,t1211,2023-02-18
małopolskie,olkuski,1,0,1,0.09,0.0,0.09,0,0,0,0,0,0,1,1,0,0,t1212,2023-02-18
małopolskie,oświęcimski,1,0,1,0.07,0.0,0.07,0,0,0,0,0,0,5,1,4,0,t1213,2023-02-18
małopolskie,proszowicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t1214,2023-02-18
małopolskie,suski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,9,0,t1215,2023-02-18
małopolskie,tarnowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t1216,2023-02-18
małopolskie,tatrzański,0,1,1,0.0,0.15,0.15,0,0,0,0,0,0,1,1,0,0,t1217,2023-02-18
małopolskie,wadowicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1218,2023-02-18
małopolskie,wielicki,1,0,1,0.08,0.0,0.08,0,0,0,0,0,0,5,1,4,0,t1219,2023-02-18
małopolskie,Kraków,6,0,6,0.08,0.0,0.08,0,0,0,0,0,0,34,6,28,0,t1261,2023-02-18
małopolskie,Nowy Sącz,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1262,2023-02-18
małopolskie,Tarnów,1,0,1,0.09,0.0,0.09,0,0,0,0,0,0,6,1,5,0,t1263,2023-02-18
mazowieckie,białobrzeski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1401,2023-02-18
mazowieckie,ciechanowski,0,1,1,0.0,0.11,0.11,0,0,0,0,0,0,1,1,0,0,t1402,2023-02-18
mazowieckie,garwoliński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t1403,2023-02-18
mazowieckie,gostyniński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t1404,2023-02-18
mazowieckie,grodziski,2,2,4,0.21,0.21,0.41,0,0,0,2,0,0,4,4,0,0,t1405,2023-02-18
mazowieckie,grójecki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t1406,2023-02-18
mazowieckie,kozienicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t1407,2023-02-18
mazowieckie,legionowski,1,1,2,0.08,0.08,0.17,0,0,0,0,0,0,6,2,4,0,t1408,2023-02-18
mazowieckie,lipski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1409,2023-02-18
mazowieckie,łosicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t1410,2023-02-18
mazowieckie,makowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t1411,2023-02-18
mazowieckie,miński,4,0,4,0.26,0.0,0.26,0,0,0,0,0,0,12,4,8,0,t1412,2023-02-18
mazowieckie,mławski,2,0,2,0.28,0.0,0.28,0,0,0,0,0,0,3,2,1,0,t1413,2023-02-18
mazowieckie,nowodworski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,7,0,t1414,2023-02-18
mazowieckie,ostrołęcki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t1415,2023-02-18
mazowieckie,ostrowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1416,2023-02-18
mazowieckie,otwocki,2,0,2,0.16,0.0,0.16,0,0,0,0,0,0,6,2,4,0,t1417,2023-02-18
mazowieckie,piaseczyński,2,0,2,0.11,0.0,0.11,0,0,0,0,0,0,7,2,5,0,t1418,2023-02-18
mazowieckie,płocki,1,0,1,0.09,0.0,0.09,0,0,0,0,0,0,3,1,2,0,t1419,2023-02-18
mazowieckie,płoński,2,0,2,0.23,0.0,0.23,0,0,0,0,0,0,6,4,2,0,t1420,2023-02-18
mazowieckie,pruszkowski,1,2,3,0.06,0.12,0.18,0,0,0,0,0,0,6,3,3,0,t1421,2023-02-18
mazowieckie,przasnyski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1422,2023-02-18
mazowieckie,przysuski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1423,2023-02-18
mazowieckie,pułtuski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t1424,2023-02-18
mazowieckie,radomski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1425,2023-02-18
mazowieckie,siedlecki,1,1,2,0.12,0.12,0.25,0,0,0,0,0,0,3,2,1,0,t1426,2023-02-18
mazowieckie,sierpecki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1427,2023-02-18
mazowieckie,sochaczewski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t1428,2023-02-18
mazowieckie,sokołowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1429,2023-02-18
mazowieckie,szydłowiecki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t1430,2023-02-18
mazowieckie,warszawski zachodni,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,4,0,4,0,t1432,2023-02-18
mazowieckie,węgrowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1433,2023-02-18
mazowieckie,wołomiński,2,0,2,0.08,0.0,0.08,0,0,0,0,0,0,5,2,3,0,t1434,2023-02-18
mazowieckie,wyszkowski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,t1435,2023-02-18
mazowieckie,zwoleński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,4,0,t1436,2023-02-18
mazowieckie,żuromiński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1437,2023-02-18
mazowieckie,żyrardowski,2,0,2,0.26,0.0,0.26,0,0,0,0,0,0,2,2,0,0,t1438,2023-02-18
mazowieckie,Ostrołęka,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t1461,2023-02-18
mazowieckie,Płock,1,0,1,0.08,0.0,0.08,0,0,0,0,0,0,1,1,0,0,t1462,2023-02-18
mazowieckie,Radom,1,0,1,0.05,0.0,0.05,0,0,0,0,0,0,2,1,1,0,t1463,2023-02-18
mazowieckie,Siedlce,1,0,1,0.13,0.0,0.13,0,0,0,0,0,0,9,1,8,0,t1464,2023-02-18
mazowieckie,Warszawa,18,5,23,0.1,0.03,0.13,0,0,0,0,0,0,369,25,343,1,t1465,2023-02-18
opolskie,brzeski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t1601,2023-02-18
opolskie,głubczycki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t1602,2023-02-18
opolskie,kędzierzyńsko-kozielski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t1603,2023-02-18
opolskie,kluczborski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,6,0,t1604,2023-02-18
opolskie,krapkowicki,0,1,1,0.0,0.16,0.16,0,0,0,0,0,0,4,1,3,0,t1605,2023-02-18
opolskie,namysłowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1606,2023-02-18
opolskie,nyski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,4,0,t1607,2023-02-18
opolskie,oleski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,12,0,12,0,t1608,2023-02-18
opolskie,opolski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,5,1,4,0,t1609,2023-02-18
opolskie,prudnicki,1,0,1,0.18,0.0,0.18,0,0,0,0,0,0,4,1,3,0,t1610,2023-02-18
opolskie,strzelecki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,5,0,t1611,2023-02-18
opolskie,Opole,3,0,3,0.23,0.0,0.23,0,0,0,0,0,0,8,3,5,0,t1661,2023-02-18
podkarpackie,bieszczadzki,2,0,2,0.93,0.0,0.93,0,0,0,0,0,0,2,2,0,0,t1801,2023-02-18
podkarpackie,brzozowski,1,0,1,0.15,0.0,0.15,0,0,0,0,0,0,2,1,1,0,t1802,2023-02-18
podkarpackie,dębicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t1803,2023-02-18
podkarpackie,jarosławski,1,0,1,0.08,0.0,0.08,0,0,0,0,0,0,31,1,30,0,t1804,2023-02-18
podkarpackie,jasielski,1,1,2,0.09,0.09,0.18,0,0,0,0,0,0,3,2,1,0,t1805,2023-02-18
podkarpackie,kolbuszowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t1806,2023-02-18
podkarpackie,krośnieński,2,1,3,0.18,0.09,0.27,0,0,0,0,0,0,4,3,1,0,t1807,2023-02-18
podkarpackie,leżajski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t1808,2023-02-18
podkarpackie,lubaczowski,2,0,2,0.36,0.0,0.36,0,0,0,0,0,0,6,2,4,0,t1809,2023-02-18
podkarpackie,łańcucki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1810,2023-02-18
podkarpackie,mielecki,2,1,3,0.15,0.07,0.22,0,0,0,0,0,0,6,3,3,0,t1811,2023-02-18
podkarpackie,niżański,1,0,1,0.15,0.0,0.15,0,0,0,0,0,0,1,1,0,0,t1812,2023-02-18
podkarpackie,przemyski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t1813,2023-02-18
podkarpackie,przeworski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t1814,2023-02-18
podkarpackie,ropczycko-sędziszowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t1815,2023-02-18
podkarpackie,rzeszowski,0,1,1,0.0,0.06,0.06,0,0,0,0,0,0,4,1,3,0,t1816,2023-02-18
podkarpackie,sanocki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t1817,2023-02-18
podkarpackie,stalowowolski,1,0,1,0.09,0.0,0.09,0,0,0,0,0,0,4,1,3,0,t1818,2023-02-18
podkarpackie,strzyżowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t1819,2023-02-18
podkarpackie,tarnobrzeski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t1820,2023-02-18
podkarpackie,leski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t1821,2023-02-18
podkarpackie,Krosno,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t1861,2023-02-18
